cluster index	CF_componentindex	CF_NrNodes	CF_kingdom	CF_kingdom_score	CF_superclass	CF_superclass_score	CF_class	CF_class_score	CF_subclass	CF_subclass_score	CF_Dparent	CF_Dparent_score	CF_MFramework	CF_MFramework_score
6521	S707	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aromatic heteromonocyclic compounds	1.0
6525	S708	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aromatic heteropolycyclic compounds	1.0
6530	S709	1	no matches		no matches		no matches		no matches		no matches		no matches	
6533	S710	1	no matches		no matches		no matches		no matches		no matches		no matches	
6539	S711	1	no matches		no matches		no matches		no matches		no matches		no matches	
6545	S712	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aromatic heteropolycyclic compounds	1.0
6548	S713	1	no matches		no matches		no matches		no matches		no matches		no matches	
6553	S714	1	no matches		no matches		no matches		no matches		no matches		no matches	
6554	S715	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aromatic heteromonocyclic compounds	1.0
6569	S716	1	no matches		no matches		no matches		no matches		no matches		no matches	
6578	S717	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aromatic heteropolycyclic compounds	1.0
6582	S718	1	no matches		no matches		no matches		no matches		no matches		no matches	
6584	S719	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aromatic heteropolycyclic compounds	1.0
6590	S720	1	no matches		no matches		no matches		no matches		no matches		no matches	
6591	102	3	Organic compounds	1.0	Lipids and lipid-like molecules	0.29924242424242425	Prenol lipids	0.18560606060606064		0.2878787878787879	Diterpene glycosides	0.14393939393939395	Aromatic heteropolycyclic compounds	0.4318181818181818
7282	102	3	Organic compounds	1.0	Lipids and lipid-like molecules	0.29924242424242425	Prenol lipids	0.18560606060606064		0.2878787878787879	Diterpene glycosides	0.14393939393939395	Aromatic heteropolycyclic compounds	0.4318181818181818
8269	102	3	Organic compounds	1.0	Lipids and lipid-like molecules	0.29924242424242425	Prenol lipids	0.18560606060606064		0.2878787878787879	Diterpene glycosides	0.14393939393939395	Aromatic heteropolycyclic compounds	0.4318181818181818
6593	S721	1	no matches		no matches		no matches		no matches		no matches		no matches	
6596	S722	1	no matches		no matches		no matches		no matches		no matches		no matches	
6600	S723	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aromatic heteropolycyclic compounds	1.0
6601	S724	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aliphatic heteromonocyclic compounds	1.0
6603	S725	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aliphatic heteropolycyclic compounds	1.0
6610	S726	1	no matches		no matches		no matches		no matches		no matches		no matches	
6611	S727	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aliphatic heteromonocyclic compounds	1.0
6614	S728	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aromatic heteropolycyclic compounds	1.0
6622	S729	1	no matches		no matches		no matches		no matches		no matches		no matches	
6623	64	2	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aromatic heteromonocyclic compounds	1.0
6637	64	2	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aromatic heteromonocyclic compounds	1.0
6632	S730	1	no matches		no matches		no matches		no matches		no matches		no matches	
6639	S731	1	no matches		no matches		no matches		no matches		no matches		no matches	
6640	S732	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aromatic heteropolycyclic compounds	1.0
6648	S733	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	0.5	Aromatic heteropolycyclic compounds	1.0
6659	S734	1	no matches		no matches		no matches		no matches		no matches		no matches	
6666	S735	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aromatic heteropolycyclic compounds	1.0
6671	S736	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aliphatic heteromonocyclic compounds	1.0
6675	S737	1	no matches		no matches		no matches		no matches		no matches		no matches	
6679	S738	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aliphatic heteropolycyclic compounds	1.0
6682	S739	1	no matches		no matches		no matches		no matches		no matches		no matches	
6686	S740	1	no matches		no matches		no matches		no matches		no matches		no matches	
6689	S741	1	no matches		no matches		no matches		no matches		no matches		no matches	
6699	S742	1	no matches		no matches		no matches		no matches		no matches		no matches	
6707	63	2	Organic compounds	1.0	Organic acids and derivatives	0.2	Piperidines	0.2		0.4	4-benzylpiperidines	0.2	Aromatic heteropolycyclic compounds	0.8
6708	63	2	Organic compounds	1.0	Organic acids and derivatives	0.2	Piperidines	0.2		0.4	4-benzylpiperidines	0.2	Aromatic heteropolycyclic compounds	0.8
6709	S743	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aliphatic heteromonocyclic compounds	1.0
6724	S744	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aliphatic heteropolycyclic compounds	1.0
6725	S745	1	no matches		no matches		no matches		no matches		no matches		no matches	
6728	S746	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aliphatic heteromonocyclic compounds	1.0
6731	S747	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aromatic heteropolycyclic compounds	1.0
6734	S748	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aromatic heteropolycyclic compounds	1.0
6735	S749	1	no matches		no matches		no matches		no matches		no matches		no matches	
6741	S750	1	no matches		no matches		no matches		no matches		no matches		no matches	
6744	S751	1	no matches		no matches		no matches		no matches		no matches		no matches	
6745	S752	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aromatic heteropolycyclic compounds	1.0
6746	S753	1	no matches		no matches		no matches		no matches		no matches		no matches	
6747	S754	1	no matches		no matches		no matches		no matches		no matches		no matches	
6757	S755	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aliphatic heteropolycyclic compounds	1.0
6758	S756	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aromatic heteromonocyclic compounds	1.0
6760	S757	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aliphatic heteromonocyclic compounds	1.0
6761	S758	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aromatic heteropolycyclic compounds	1.0
6765	S759	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aromatic heteropolycyclic compounds	1.0
6772	S760	1	no matches		no matches		no matches		no matches		no matches		no matches	
6776	81	2	Organic compounds	1.0	Benzenoids	0.3333333333333333	Phenols	0.3333333333333333	Methoxyphenols	0.3333333333333333	Shogaols	0.3333333333333333	Aromatic heteropolycyclic compounds	1.0
6777	81	2	Organic compounds	1.0	Benzenoids	0.3333333333333333	Phenols	0.3333333333333333	Methoxyphenols	0.3333333333333333	Shogaols	0.3333333333333333	Aromatic heteropolycyclic compounds	1.0
6780	S761	1	no matches		no matches		no matches		no matches		no matches		no matches	
6811	S762	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aliphatic heteromonocyclic compounds	1.0
6813	S763	1	no matches		no matches		no matches		no matches		no matches		no matches	
6814	S764	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aliphatic heteromonocyclic compounds	1.0
6815	S765	1	no matches		no matches		no matches		no matches		no matches		no matches	
6817	S766	1	no matches		no matches		no matches		no matches		no matches		no matches	
6820	S767	1	no matches		no matches		no matches		no matches		no matches		no matches	
6828	S768	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aliphatic heteropolycyclic compounds	1.0
6834	S769	1	no matches		no matches		no matches		no matches		no matches		no matches	
6836	S770	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aromatic heteropolycyclic compounds	1.0
6840	S771	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aliphatic heteropolycyclic compounds	1.0
6844	S772	1	no matches		no matches		no matches		no matches		no matches		no matches	
6845	S773	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aliphatic heteropolycyclic compounds	1.0
6853	S774	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aliphatic heteropolycyclic compounds	1.0
6863	S775	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aromatic heteropolycyclic compounds	1.0
6864	S776	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aromatic heteropolycyclic compounds	1.0
6867	S777	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aromatic heteropolycyclic compounds	1.0
6872	21	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.6727272727272727	Steroids and steroid derivatives	0.3318181818181818	Steroid lactones	0.18181818181818182	Ecdysteroids	0.1	Aliphatic heteropolycyclic compounds	0.37727272727272726
6884	21	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.6727272727272727	Steroids and steroid derivatives	0.3318181818181818	Steroid lactones	0.18181818181818182	Ecdysteroids	0.1	Aliphatic heteropolycyclic compounds	0.37727272727272726
6873	S778	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aliphatic heteropolycyclic compounds	1.0
6878	S779	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aliphatic heteromonocyclic compounds	1.0
6880	S780	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aromatic heteropolycyclic compounds	1.0
6882	S781	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aliphatic heteromonocyclic compounds	1.0
6885	S782	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aliphatic heteropolycyclic compounds	1.0
6894	S783	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Hybrid peptides	1.0	Hybrid peptides	1.0	Aliphatic heteropolycyclic compounds	1.0
6897	S784	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aliphatic heteropolycyclic compounds	1.0
6901	126	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.7	Steroids and steroid derivatives	0.5	Cholestane steroids	0.25	Cholestane steroids	0.25	Aliphatic heteropolycyclic compounds	0.6
7026	126	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.7	Steroids and steroid derivatives	0.5	Cholestane steroids	0.25	Cholestane steroids	0.25	Aliphatic heteropolycyclic compounds	0.6
6911	S785	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aromatic heteromonocyclic compounds	1.0
6912	S786	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aromatic heteropolycyclic compounds	1.0
6916	S787	1	no matches		no matches		no matches		no matches		no matches		no matches	
6926	S788	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aromatic heteropolycyclic compounds	1.0
6930	S789	1	no matches		no matches		no matches		no matches		no matches		no matches	
6934	57	2	Organic compounds	1.0	Phenylpropanoids and polyketides	0.375	Macrolactams	0.20833333333333331		0.5	Macrolactams	0.20833333333333331	Aromatic heteropolycyclic compounds	0.75
6935	57	2	Organic compounds	1.0	Phenylpropanoids and polyketides	0.375	Macrolactams	0.20833333333333331		0.5	Macrolactams	0.20833333333333331	Aromatic heteropolycyclic compounds	0.75
6937	S790	1	no matches		no matches		no matches		no matches		no matches		no matches	
6943	71	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.7333333333333334	Prenol lipids	0.3666666666666667		0.1611111111111111	Triterpenoids	0.1611111111111111	Aliphatic heteropolycyclic compounds	0.5166666666666666
6966	71	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.7333333333333334	Prenol lipids	0.3666666666666667		0.1611111111111111	Triterpenoids	0.1611111111111111	Aliphatic heteropolycyclic compounds	0.5166666666666666
6959	S791	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aliphatic heteropolycyclic compounds	1.0
6962	S792	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aromatic heteropolycyclic compounds	1.0
6969	S793	1	no matches		no matches		no matches		no matches		no matches		no matches	
6971	S794	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aliphatic heteropolycyclic compounds	1.0
6973	S795	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Depsipeptides	1.0	Cyclic depsipeptides	1.0	Aromatic heteropolycyclic compounds	1.0
